date,passengers
2016-03-09,332716.0
2016-03-10,324827.0
2016-03-11,362153.0
2016-03-12,236711.0
2016-03-13,174723.0
2016-03-14,310550.0
2016-03-15,323737.0
2016-03-16,329320.0
2016-03-17,335596.0
2016-03-18,354753.0
2016-03-19,224746.0
2016-03-20,165603.0
2016-03-21,260342.0
2016-03-22,258840.0
2016-03-23,270468.0
2016-03-24,161894.0
2016-03-25,148888.0
2016-03-26,202704.0
2016-03-27,151340.0
2016-03-28,143727.0
2016-03-29,309946.0
2016-03-30,320141.0
2016-03-31,342582.0
2016-04-01,365821.0
2016-04-02,242006.0
2016-04-03,170547.0
2016-04-04,314398.0
2016-04-05,331404.0
2016-04-06,343600.0
2016-04-07,347559.0
2016-04-08,371478.0
2016-04-09,251897.0
2016-04-10,176603.0
2016-04-11,309005.0
2016-04-12,324742.0
2016-04-13,327406.0
2016-04-14,339426.0
2016-04-15,381453.0
2016-04-16,254436.0
2016-04-17,184587.0
2016-04-18,311363.0
2016-04-19,335552.0
2016-04-20,337354.0
2016-04-21,369319.0
2016-04-22,201269.0
2016-04-23,228397.0
2016-04-24,172996.0
2016-04-25,325244.0
2016-04-26,345827.0
2016-04-27,358827.0
2016-04-28,356005.0
2016-04-29,398709.0
2016-04-30,265861.0
2016-05-01,216856.0
2016-05-02,315668.0
2016-05-03,332428.0
2016-05-04,369882.0
2016-05-05,198623.0
2016-05-06,288643.0
2016-05-07,242996.0
2016-05-08,192667.0
2016-05-09,315412.0
2016-05-10,312265.0
2016-05-11,316207.0
2016-05-12,326166.0
2016-05-13,358677.0
2016-05-14,240855.0
2016-05-15,165922.0
2016-05-16,156229.0
2016-05-17,323096.0
2016-05-18,322016.0
2016-05-19,330448.0
2016-05-20,375161.0
2016-05-21,251627.0
2016-05-22,199817.0
2016-05-23,301546.0
2016-05-24,306836.0
2016-05-25,313752.0
2016-05-26,328967.0
2016-05-27,360316.0
2016-05-28,243077.0
2016-05-29,190666.0
2016-05-30,310618.0
2016-05-31,320041.0
2016-06-01,339383.0
2016-06-02,353621.0
2016-06-03,380322.0
2016-06-04,274826.0
2016-06-05,195377.0
2016-06-06,305075.0
2016-06-07,313950.0
2016-06-08,321338.0
2016-06-09,331271.0
2016-06-10,368802.0
2016-06-11,254449.0
2016-06-12,181554.0
2016-06-13,307631.0
2016-06-14,329060.0
2016-06-15,329585.0
2016-06-16,365010.0
2016-06-17,363528.0
2016-06-18,249421.0
2016-06-19,180068.0
2016-06-20,321383.0
2016-06-21,363437.0
2016-06-22,351671.0
2016-06-23,361123.0
2016-06-24,355025.0
2016-06-25,232050.0
2016-06-26,172432.0
2016-06-27,284674.0
2016-06-28,292343.0
2016-06-29,293472.0
2016-06-30,320027.0
2016-07-01,325232.0
2016-07-02,228286.0
2016-07-03,186905.0
2016-07-04,284726.0
2016-07-05,296687.0
2016-07-06,322427.0
2016-07-07,310670.0
2016-07-08,310660.0
2016-07-09,226260.0
2016-07-10,158701.0
2016-07-11,247987.0
2016-07-12,251966.0
2016-07-13,258351.0
2016-07-14,253856.0
2016-07-15,262695.0
2016-07-16,198367.0
2016-07-17,156694.0
2016-07-18,222698.0
2016-07-19,233307.0
2016-07-20,239961.0
2016-07-21,235371.0
2016-07-22,245135.0
2016-07-23,202179.0
2016-07-24,178997.0
2016-07-25,223281.0
2016-07-26,231205.0
2016-07-27,232402.0
2016-07-28,244653.0
2016-07-29,267479.0
2016-07-30,225819.0
2016-07-31,198456.0
2016-08-01,267839.0
2016-08-02,277323.0
2016-08-03,281758.0
2016-08-04,294985.0
2016-08-05,301992.0
2016-08-06,237204.0
2016-08-07,184253.0
2016-08-08,299828.0
2016-08-09,309278.0
2016-08-10,322909.0
2016-08-11,330082.0
2016-08-12,370516.0
2016-08-13,250449.0
2016-08-14,188343.0
2016-08-15,315135.0
2016-08-16,324023.0
2016-08-17,325537.0
2016-08-18,334070.0
2016-08-19,375266.0
2016-08-20,273231.0
2016-08-21,203599.0
2016-08-22,310700.0
2016-08-23,320495.0
2016-08-24,323996.0
2016-08-25,333787.0
2016-08-26,371784.0
2016-08-27,269142.0
2016-08-28,184666.0
2016-08-29,329678.0
2016-08-30,330140.0
2016-08-31,348446.0
2016-09-01,354965.0
2016-09-02,406787.0
2016-09-03,280010.0
2016-09-04,195279.0
2016-09-05,327615.0
2016-09-06,329927.0
2016-09-07,331343.0
2016-09-08,347648.0
2016-09-09,382875.0
2016-09-10,272753.0
2016-09-11,196523.0
2016-09-12,310669.0
2016-09-13,324049.0
2016-09-14,325256.0
2016-09-15,337096.0
2016-09-16,375165.0
2016-09-17,256076.0
2016-09-18,209716.0
2016-09-19,312862.0
2016-09-20,320580.0
2016-09-21,327063.0
2016-09-22,332882.0
2016-09-23,365887.0
2016-09-24,263544.0
2016-09-25,192323.0
2016-09-26,308818.0
2016-09-27,323799.0
2016-09-28,338049.0
2016-09-29,365913.0
2016-09-30,405257.0
2016-10-01,281239.0
2016-10-02,209816.0
2016-10-03,364108.0
2016-10-04,340766.0
2016-10-05,344224.0
2016-10-06,359731.0
2016-10-07,390796.0
2016-10-08,260316.0
2016-10-09,182281.0
2016-10-10,357406.0
2016-10-11,354673.0
2016-10-12,351114.0
2016-10-13,363301.0
2016-10-14,394348.0
2016-10-15,253021.0
2016-10-16,180611.0
2016-10-17,289494.0
2016-10-18,294281.0
2016-10-19,301526.0
2016-10-20,314643.0
2016-10-21,327283.0
2016-10-22,240798.0
2016-10-23,184929.0
2016-10-24,326671.0
2016-10-25,338208.0
2016-10-26,351356.0
2016-10-27,372364.0
2016-10-28,410210.0
2016-10-29,275354.0
2016-10-30,202389.0
2016-10-31,348392.0
2016-11-01,362144.0
2016-11-02,379929.0
2016-11-03,379547.0
2016-11-04,433170.0
2016-11-05,278833.0
2016-11-06,199270.0
2016-11-07,349975.0
2016-11-08,362575.0
2016-11-09,379139.0
2016-11-10,378456.0
2016-11-11,419797.0
2016-11-12,269504.0
2016-11-13,191864.0
2016-11-14,347610.0
2016-11-15,372642.0
2016-11-16,359353.0
2016-11-17,372124.0
2016-11-18,412564.0
2016-11-19,274244.0
2016-11-20,192722.0
2016-11-21,337386.0
2016-11-22,356322.0
2016-11-23,349104.0
2016-11-24,368420.0
2016-11-25,477268.0
2016-11-26,274472.0
2016-11-27,206560.0
2016-11-28,340792.0
2016-11-29,352008.0
2016-11-30,376097.0
2016-12-01,399877.0
2016-12-02,446405.0
2016-12-03,318334.0
2016-12-04,224020.0
2016-12-05,362386.0
2016-12-06,382459.0
2016-12-07,395919.0
2016-12-08,396773.0
2016-12-09,449619.0
2016-12-10,321668.0
2016-12-11,224601.0
2016-12-12,373647.0
2016-12-13,383287.0
2016-12-14,397581.0
2016-12-15,408235.0
2016-12-16,441798.0
2016-12-17,310295.0
2016-12-18,226222.0
2016-12-19,376193.0
2016-12-20,390984.0
2016-12-21,393450.0
2016-12-22,371857.0
2016-12-23,276488.0
2016-12-24,100951.0
2016-12-25,108262.0
2016-12-26,136439.0
2016-12-27,260589.0
2016-12-28,272439.0
2016-12-29,279469.0
2016-12-30,285986.0
2016-12-31,191999.0
2017-01-01,169672.0
2017-01-02,289846.0
2017-01-03,325348.0
2017-01-04,344771.0
2017-01-05,365398.0
2017-01-06,397315.0
2017-01-07,247780.0
2017-01-08,172997.0
2017-01-09,349837.0
2017-01-10,352346.0
2017-01-11,368163.0
2017-01-12,375322.0
2017-01-13,391442.0
2017-01-14,261385.0
2017-01-15,177795.0
2017-01-16,354397.0
2017-01-17,359560.0
2017-01-18,355360.0
2017-01-19,366098.0
2017-01-20,393454.0
2017-01-21,249870.0
2017-01-22,172272.0
2017-01-23,333548.0
2017-01-24,344461.0
2017-01-25,350319.0
2017-01-26,362753.0
2017-01-27,390702.0
2017-01-28,255185.0
2017-01-29,174675.0
2017-01-30,338607.0
2017-01-31,362987.0
2017-02-01,374562.0
2017-02-02,384679.0
2017-02-03,420180.0
2017-02-04,269402.0
2017-02-05,191374.0
2017-02-06,362208.0
2017-02-07,396719.0
2017-02-08,423642.0
2017-02-09,444102.0
2017-02-10,434598.0
2017-02-11,260511.0
2017-02-12,187503.0
2017-02-13,329739.0
2017-02-14,353619.0
2017-02-15,344762.0
2017-02-16,343587.0
2017-02-17,360697.0
2017-02-18,259097.0
2017-02-19,188557.0
2017-02-20,364304.0
2017-02-21,373095.0
2017-02-22,378278.0
2017-02-23,400486.0
2017-02-24,430235.0
2017-02-25,268187.0
2017-02-26,188024.0
2017-02-27,358775.0
2017-02-28,394080.0
2017-03-01,395901.0
2017-03-02,406492.0
2017-03-03,429404.0
2017-03-04,289117.0
2017-03-05,202150.0
2017-03-06,372753.0
2017-03-07,388165.0
2017-03-08,389456.0
2017-03-09,394353.0
2017-03-10,417201.0
2017-03-11,273434.0
2017-03-12,193994.0
2017-03-13,354338.0
2017-03-14,366024.0
2017-03-15,377508.0
2017-03-16,380696.0
2017-03-17,413610.0
2017-03-18,274681.0
2017-03-19,193544.0
2017-03-20,363300.0
2017-03-21,372349.0
2017-03-22,373674.0
2017-03-23,378141.0
2017-03-24,406919.0
2017-03-25,277297.0
2017-03-26,198168.0
2017-03-27,341777.0
2017-03-28,356866.0
2017-03-29,384398.0
2017-03-30,394595.0
2017-03-31,439834.0
2017-04-01,295186.0
2017-04-02,203949.0
2017-04-03,367254.0
2017-04-04,378785.0
2017-04-05,400833.0
2017-04-06,406645.0
2017-04-07,435527.0
2017-04-08,272048.0
2017-04-09,212698.0
2017-04-10,314679.0
2017-04-11,331374.0
2017-04-12,331566.0
2017-04-13,189207.0
2017-04-14,193234.0
2017-04-15,226882.0
2017-04-16,187979.0
2017-04-17,166224.0
2017-04-18,379921.0
2017-04-19,385552.0
2017-04-20,392809.0
2017-04-21,435325.0
2017-04-22,294578.0
2017-04-23,206391.0
2017-04-24,399458.0
2017-04-25,389645.0
2017-04-26,402038.0
2017-04-27,406688.0
2017-04-28,470798.0
2017-04-29,313025.0
2017-04-30,242031.0
2017-05-01,369595.0
2017-05-02,382389.0
2017-05-03,386944.0
2017-05-04,397322.0
2017-05-05,435570.0
2017-05-06,306234.0
2017-05-07,210706.0
2017-05-08,377099.0
2017-05-09,395323.0
2017-05-10,409522.0
2017-05-11,457125.0
2017-05-12,230901.0
2017-05-13,265711.0
2017-05-14,215898.0
2017-05-15,365964.0
2017-05-16,387948.0
2017-05-17,377876.0
2017-05-18,395304.0
2017-05-19,420925.0
2017-05-20,287703.0
2017-05-21,228544.0
2017-05-22,356895.0
2017-05-23,367309.0
2017-05-24,425423.0
2017-05-25,219048.0
2017-05-26,307724.0
2017-05-27,255917.0
2017-05-28,199193.0
2017-05-29,357356.0
2017-05-30,364151.0
2017-05-31,434567.0
2017-06-01,446325.0
2017-06-02,460695.0
2017-06-03,304941.0
2017-06-04,211537.0
2017-06-05,210883.0
2017-06-06,392671.0
2017-06-07,426750.0
2017-06-08,424139.0
2017-06-09,439891.0
2017-06-10,294234.0
2017-06-11,213325.0
2017-06-12,381813.0
2017-06-13,399391.0
2017-06-14,395460.0
2017-06-15,405715.0
2017-06-16,437261.0
2017-06-17,296894.0
2017-06-18,217866.0
2017-06-19,384258.0
2017-06-20,410643.0
2017-06-21,415471.0
2017-06-22,417919.0
2017-06-23,426103.0
2017-06-24,269038.0
2017-06-25,208204.0
2017-06-26,350367.0
2017-06-27,366285.0
2017-06-28,355447.0
2017-06-29,358771.0
2017-06-30,395469.0
2017-07-01,276558.0
2017-07-02,209509.0
2017-07-03,327894.0
2017-07-04,340199.0
2017-07-05,332608.0
2017-07-06,334094.0
2017-07-07,336361.0
2017-07-08,250579.0
2017-07-09,199441.0
2017-07-10,287688.0
2017-07-11,296816.0
2017-07-12,297895.0
2017-07-13,309951.0
2017-07-14,307295.0
2017-07-15,246325.0
2017-07-16,168820.0
2017-07-17,261843.0
2017-07-18,266139.0
2017-07-19,277207.0
2017-07-20,270498.0
2017-07-21,285673.0
2017-07-22,232643.0
2017-07-23,167577.0
2017-07-24,261925.0
2017-07-25,267270.0
2017-07-26,271244.0
2017-07-27,275719.0
2017-07-28,295293.0
2017-07-29,235066.0
2017-07-30,195313.0
2017-07-31,311249.0
2017-08-01,323462.0
2017-08-02,330879.0
2017-08-03,327492.0
2017-08-04,357717.0
2017-08-05,281875.0
2017-08-06,221902.0
2017-08-07,360635.0
2017-08-08,363801.0
2017-08-09,368247.0
2017-08-10,383736.0
2017-08-11,412689.0
2017-08-12,273936.0
2017-08-13,215400.0
2017-08-14,378833.0
2017-08-15,395652.0
2017-08-16,404179.0
2017-08-17,416411.0
2017-08-18,465410.0
2017-08-19,318728.0
2017-08-20,226193.0
2017-08-21,397551.0
2017-08-22,401716.0
2017-08-23,408475.0
2017-08-24,410035.0
2017-08-25,464809.0
2017-08-26,324850.0
2017-08-27,228075.0
2017-08-28,395961.0
2017-08-29,409308.0
2017-08-30,426902.0
2017-08-31,456957.0
2017-09-01,510047.0
2017-09-02,341840.0
2017-09-03,237235.0
2017-09-04,415290.0
2017-09-05,422905.0
2017-09-06,447579.0
2017-09-07,482589.0
2017-09-08,519454.0
2017-09-09,306649.0
2017-09-10,239917.0
2017-09-11,422733.0
2017-09-12,427381.0
2017-09-13,444542.0
2017-09-14,470139.0
2017-09-15,490439.0
2017-09-16,303401.0
2017-09-17,227904.0
2017-09-18,411867.0
2017-09-19,420383.0
2017-09-20,426016.0
2017-09-21,437121.0
2017-09-22,479721.0
2017-09-23,303793.0
2017-09-24,220141.0
2017-09-25,405680.0
2017-09-26,414777.0
2017-09-27,421588.0
2017-09-28,447159.0
2017-09-29,519801.0
2017-09-30,326513.0
2017-10-01,230496.0
2017-10-02,456082.0
2017-10-03,455635.0
2017-10-04,469837.0
2017-10-05,466926.0
2017-10-06,497162.0
2017-10-07,316146.0
2017-10-08,238909.0
2017-10-09,424518.0
2017-10-10,438638.0
2017-10-11,453420.0
2017-10-12,474371.0
2017-10-13,477051.0
2017-10-14,286909.0
2017-10-15,219167.0
2017-10-16,343573.0
2017-10-17,353267.0
2017-10-18,361350.0
2017-10-19,365623.0
2017-10-20,400838.0
2017-10-21,294599.0
2017-10-22,220812.0
2017-10-23,417697.0
2017-10-24,448970.0
2017-10-25,464399.0
2017-10-26,465049.0
2017-10-27,499142.0
2017-10-28,310195.0
2017-10-29,224849.0
2017-10-30,434505.0
2017-10-31,460674.0
2017-11-01,470159.0
2017-11-02,477552.0
2017-11-03,527767.0
2017-11-04,336643.0
2017-11-05,236440.0
2017-11-06,431025.0
2017-11-07,448250.0
2017-11-08,449042.0
2017-11-09,461571.0
2017-11-10,509059.0
2017-11-11,331330.0
2017-11-12,224944.0
2017-11-13,433680.0
2017-11-14,459019.0
2017-11-15,455108.0
2017-11-16,465885.0
2017-11-17,505839.0
2017-11-18,316521.0
2017-11-19,227758.0
2017-11-20,439937.0
2017-11-21,444553.0
2017-11-22,490459.0
2017-11-23,466808.0
2017-11-24,595430.0
2017-11-25,327351.0
2017-11-26,232361.0
2017-11-27,448328.0
2017-11-28,463624.0
2017-11-29,466977.0
2017-11-30,498755.0
2017-12-01,548310.0
2017-12-02,362619.0
2017-12-03,267001.0
2017-12-04,467469.0
2017-12-05,480270.0
2017-12-06,510265.0
2017-12-07,522959.0
2017-12-08,556174.0
2017-12-09,377559.0
2017-12-10,262185.0
2017-12-11,488497.0
2017-12-12,523748.0
2017-12-13,523190.0
2017-12-14,545828.0
2017-12-15,562544.0
2017-12-16,377868.0
2017-12-17,271911.0
2017-12-18,484505.0
2017-12-19,497265.0
2017-12-20,502352.0
2017-12-21,480997.0
2017-12-22,437422.0
2017-12-23,231994.0
2017-12-24,112831.0
2017-12-25,126611.0
2017-12-26,167830.0
2017-12-27,311976.0
2017-12-28,327417.0
2017-12-29,364065.0
2017-12-30,265002.0
2017-12-31,212565.0
2018-01-01,195820.0
2018-01-02,351472.0
2018-01-03,428656.0
2018-01-04,454202.0
2018-01-05,483500.0
2018-01-06,281626.0
2018-01-07,205805.0
2018-01-08,459078.0
2018-01-09,473229.0
2018-01-10,471051.0
2018-01-11,473595.0
2018-01-12,500000.0
2018-01-13,292150.0
2018-01-14,203033.0
2018-01-15,456549.0
2018-01-16,469556.0
2018-01-17,465146.0
2018-01-18,470725.0
2018-01-19,503457.0
2018-01-20,303273.0
2018-01-21,208979.0
2018-01-22,445165.0
2018-01-23,460197.0
2018-01-24,460288.0
2018-01-25,471613.0
2018-01-26,490928.0
2018-01-27,296214.0
2018-01-28,208212.0
2018-01-29,451425.0
2018-01-30,461338.0
2018-01-31,491335.0
2018-02-01,502417.0
2018-02-02,545319.0
2018-02-03,324731.0
2018-02-04,234742.0
2018-02-05,481051.0
2018-02-06,492902.0
2018-02-07,497378.0
2018-02-08,503047.0
2018-02-09,516386.0
2018-02-10,298576.0
2018-02-11,216104.0
2018-02-12,394598.0
2018-02-13,400897.0
2018-02-14,427057.0
2018-02-15,420952.0
2018-02-16,433094.0
2018-02-17,303703.0
2018-02-18,218175.0
2018-02-19,445837.0
2018-02-20,452589.0
2018-02-21,460116.0
2018-02-22,472774.0
2018-02-23,499220.0
2018-02-24,308773.0
2018-02-25,223858.0
2018-02-26,474661.0
2018-02-27,500883.0
2018-02-28,542974.0
2018-03-01,552551.0
2018-03-02,565559.0
2018-03-03,320648.0
2018-03-04,230825.0
2018-03-05,510692.0
2018-03-06,529077.0
2018-03-07,524552.0
2018-03-08,545755.0
2018-03-09,564546.0
2018-03-10,321748.0
2018-03-11,223207.0
2018-03-12,502054.0
2018-03-13,515186.0
2018-03-14,505674.0
2018-03-15,522304.0
2018-03-16,556005.0
2018-03-17,317847.0
2018-03-18,232400.0
2018-03-19,490163.0
2018-03-20,518025.0
2018-03-21,504753.0
2018-03-22,530868.0
2018-03-23,533173.0
2018-03-24,299255.0
2018-03-25,217397.0
2018-03-26,355981.0
2018-03-27,370415.0
2018-03-28,408754.0
2018-03-29,215261.0
2018-03-30,222286.0
2018-03-31,277765.0
2018-04-01,208060.0
2018-04-02,204053.0
2018-04-03,523904.0
2018-04-04,501246.0
2018-04-05,507950.0
2018-04-06,544861.0
2018-04-07,335695.0
2018-04-08,249506.0
2018-04-09,469595.0
2018-04-10,503590.0
2018-04-11,507331.0
2018-04-12,517307.0
2018-04-13,551834.0
2018-04-14,335327.0
2018-04-15,237357.0
2018-04-16,475580.0
2018-04-17,487928.0
2018-04-18,492276.0
2018-04-19,492387.0
2018-04-20,553445.0
2018-04-21,347931.0
2018-04-22,243189.0
2018-04-23,468294.0
2018-04-24,504130.0
2018-04-25,533212.0
2018-04-26,553742.0
2018-04-27,257417.0
2018-04-28,317310.0
2018-04-29,242138.0
2018-04-30,493507.0
2018-05-01,484663.0
2018-05-02,503721.0
2018-05-03,507980.0
2018-05-04,558648.0
2018-05-05,349476.0
2018-05-06,265797.0
2018-05-07,467055.0
2018-05-08,478501.0
2018-05-09,527214.0
2018-05-10,258972.0
2018-05-11,370611.0
2018-05-12,305736.0
2018-05-13,255523.0
2018-05-14,471935.0
2018-05-15,477742.0
2018-05-16,474285.0
2018-05-17,488818.0
2018-05-18,522485.0
2018-05-19,318642.0
2018-05-20,246544.0
2018-05-21,241211.0
2018-05-22,466223.0
2018-05-23,463674.0
2018-05-24,470237.0
2018-05-25,506441.0
2018-05-26,318572.0
2018-05-27,229145.0
2018-05-28,458385.0
2018-05-29,453432.0
2018-05-30,484148.0
2018-05-31,521478.0
2018-06-01,544233.0
2018-06-02,351946.0
2018-06-03,260695.0
2018-06-04,434613.0
2018-06-05,292019.0
2018-06-06,465769.0
2018-06-07,470793.0
2018-06-08,516190.0
2018-06-09,336085.0
2018-06-10,235561.0
2018-06-11,439731.0
2018-06-12,451559.0
2018-06-13,458826.0
2018-06-14,469083.0
2018-06-15,498569.0
2018-06-16,332390.0
2018-06-17,231987.0
2018-06-18,441533.0
2018-06-19,457291.0
2018-06-20,464962.0
2018-06-21,485992.0
2018-06-22,532653.0
2018-06-23,334398.0
2018-06-24,236310.0
2018-06-25,434611.0
2018-06-26,456131.0
2018-06-27,463761.0
2018-06-28,465362.0
2018-06-29,487492.0
2018-06-30,313885.0
2018-07-01,235685.0
2018-07-02,364976.0
2018-07-03,382519.0
2018-07-04,376685.0
2018-07-05,369109.0
2018-07-06,381183.0
2018-07-07,285886.0
2018-07-08,225355.0
2018-07-09,331908.0
2018-07-10,339786.0
2018-07-11,337545.0
2018-07-12,337292.0
2018-07-13,356635.0
2018-07-14,261606.0
2018-07-15,196797.0
2018-07-16,292923.0
2018-07-17,288881.0
2018-07-18,296908.0
2018-07-19,311324.0
2018-07-20,321944.0
2018-07-21,254625.0
2018-07-22,198148.0
2018-07-23,280392.0
2018-07-24,286990.0
2018-07-25,286140.0
2018-07-26,289911.0
2018-07-27,312673.0
2018-07-28,250100.0
2018-07-29,213749.0
2018-07-30,302178.0
2018-07-31,336780.0
2018-08-01,342290.0
2018-08-02,349604.0
2018-08-03,370174.0
2018-08-04,301367.0
2018-08-05,236930.0
2018-08-06,364218.0
2018-08-07,375405.0
2018-08-08,372119.0
2018-08-09,398702.0
2018-08-10,442620.0
2018-08-11,311195.0
2018-08-12,232009.0
2018-08-13,454835.0
2018-08-14,459589.0
2018-08-15,459014.0
2018-08-16,480967.0
2018-08-17,529484.0
2018-08-18,348842.0
2018-08-19,248717.0
2018-08-20,467315.0
2018-08-21,468237.0
2018-08-22,472907.0
2018-08-23,478566.0
2018-08-24,545258.0
2018-08-25,334520.0
2018-08-26,244808.0
2018-08-27,494647.0
2018-08-28,488479.0
2018-08-29,494369.0
2018-08-30,546253.0
2018-08-31,585357.0
2018-09-01,364441.0
2018-09-02,263935.0
2018-09-03,495392.0
2018-09-04,501935.0
2018-09-05,511685.0
2018-09-06,522349.0
2018-09-07,575924.0
2018-09-08,355405.0
2018-09-09,256313.0
2018-09-10,485601.0
2018-09-11,525445.0
2018-09-12,511060.0
2018-09-13,517789.0
2018-09-14,553336.0
2018-09-15,336587.0
2018-09-16,258399.0
2018-09-17,481105.0
2018-09-18,492100.0
2018-09-19,499883.0
2018-09-20,516199.0
2018-09-21,559712.0
2018-09-22,330421.0
2018-09-23,241594.0
2018-09-24,519785.0
2018-09-25,506128.0
2018-09-26,532840.0
2018-09-27,531367.0
2018-09-28,589702.0
2018-09-29,356434.0
2018-09-30,255040.0
2018-10-01,501823.0
2018-10-02,532178.0
2018-10-03,541355.0
2018-10-04,537607.0
2018-10-05,593051.0
2018-10-06,357970.0
2018-10-07,271700.0
2018-10-08,498941.0
2018-10-09,509707.0
2018-10-10,518706.0
2018-10-11,523010.0
2018-10-12,548418.0
2018-10-13,337388.0
2018-10-14,251772.0
2018-10-15,381119.0
2018-10-16,392340.0
2018-10-17,395167.0
2018-10-18,400818.0
2018-10-19,420626.0
2018-10-20,317362.0
2018-10-21,238001.0
2018-10-22,487155.0
2018-10-23,550239.0
2018-10-24,538703.0
2018-10-25,566055.0
2018-10-26,589565.0
2018-10-27,355891.0
2018-10-28,254484.0
2018-10-29,512867.0
2018-10-30,530801.0
2018-10-31,561567.0
2018-11-01,553460.0
2018-11-02,607892.0
2018-11-03,374561.0
2018-11-04,253515.0
2018-11-05,481822.0
2018-11-06,516693.0
2018-11-07,524413.0
2018-11-08,541165.0
2018-11-09,572777.0
2018-11-10,346465.0
2018-11-11,240665.0
2018-11-12,514794.0
2018-11-13,521784.0
2018-11-14,520046.0
2018-11-15,538235.0
2018-11-16,580862.0
2018-11-17,357966.0
2018-11-18,248163.0
2018-11-19,510077.0
2018-11-20,532083.0
2018-11-21,529797.0
2018-11-22,543195.0
2018-11-23,662126.0
2018-11-24,354094.0
2018-11-25,255057.0
2018-11-26,513153.0
2018-11-27,531830.0
2018-11-28,534711.0
2018-11-29,588985.0
2018-11-30,617571.0
2018-12-01,396044.0
2018-12-02,279008.0
2018-12-03,546980.0
2018-12-04,564750.0
2018-12-05,566489.0
2018-12-06,596580.0
2018-12-07,643874.0
2018-12-08,401320.0
2018-12-09,293248.0
2018-12-10,551591.0
2018-12-11,566176.0
2018-12-12,575269.0
2018-12-13,593863.0
2018-12-14,642432.0
2018-12-15,413894.0
2018-12-16,289249.0
2018-12-17,550359.0
2018-12-18,572096.0
2018-12-19,579970.0
2018-12-20,583588.0
2018-12-21,563115.0
2018-12-22,339026.0
2018-12-23,231019.0
2018-12-24,124911.0
2018-12-25,144474.0
2018-12-26,192521.0
2018-12-27,337133.0
2018-12-28,380492.0
2018-12-29,313108.0
2018-12-30,260623.0
2018-12-31,248563.0
2019-01-01,213697.0
2019-01-02,386154.0
2019-01-03,472471.0
2019-01-04,501200.0
2019-01-05,300908.0
2019-01-06,214345.0
2019-01-07,512185.0
2019-01-08,542338.0
2019-01-09,538764.0
2019-01-10,547452.0
2019-01-11,571855.0
2019-01-12,327003.0
2019-01-13,229667.0
2019-01-14,548579.0
2019-01-15,552724.0
2019-01-16,550731.0
2019-01-17,562632.0
2019-01-18,595617.0
2019-01-19,344224.0
2019-01-20,242483.0
2019-01-21,547564.0
2019-01-22,558157.0
2019-01-23,551014.0
2019-01-24,559041.0
2019-01-25,586152.0
2019-01-26,343575.0
2019-01-27,238483.0
2019-01-28,542368.0
2019-01-29,552111.0
2019-01-30,554477.0
2019-01-31,598671.0
2019-02-01,626896.0
2019-02-02,359960.0
2019-02-03,259191.0
2019-02-04,562326.0
2019-02-05,581664.0
2019-02-06,585460.0
2019-02-07,603192.0
2019-02-08,611487.0
2019-02-09,343462.0
2019-02-10,260398.0
2019-02-11,465979.0
2019-02-12,470825.0
2019-02-13,472275.0
2019-02-14,488328.0
2019-02-15,495775.0
2019-02-16,354326.0
2019-02-17,247127.0
2019-02-18,527096.0
2019-02-19,559224.0
2019-02-20,552542.0
2019-02-21,587372.0
2019-02-22,601726.0
2019-02-23,369121.0
2019-02-24,265602.0
2019-02-25,545811.0
2019-02-26,560768.0
2019-02-27,568201.0
2019-02-28,608921.0
2019-03-01,639154.0
2019-03-02,382157.0
2019-03-03,265754.0
2019-03-04,582687.0
2019-03-05,626201.0
2019-03-06,607930.0
2019-03-07,620757.0
2019-03-08,663125.0
2019-03-09,372384.0
2019-03-10,270545.0
2019-03-11,565949.0
2019-03-12,599318.0
2019-03-13,608151.0
2019-03-14,614095.0
2019-03-15,666825.0
2019-03-16,381936.0
2019-03-17,274839.0
2019-03-18,569446.0
2019-03-19,572269.0
2019-03-20,580177.0
2019-03-21,589904.0
2019-03-22,613569.0
2019-03-23,359625.0
2019-03-24,255633.0
2019-03-25,558035.0
2019-03-26,565865.0
2019-03-27,576122.0
2019-03-28,581381.0
2019-03-29,647977.0
2019-03-30,399894.0
2019-03-31,280581.0
2019-04-01,466965.0
2019-04-02,572108.0
2019-04-03,584426.0
2019-04-04,599300.0
2019-04-05,631854.0
2019-04-06,389677.0
2019-04-07,280216.0
2019-04-08,553772.0
2019-04-09,585841.0
2019-04-10,591718.0
2019-04-11,592920.0
2019-04-12,624431.0
2019-04-13,363519.0
2019-04-14,264851.0
2019-04-15,422803.0
2019-04-16,422630.0
2019-04-17,435128.0
2019-04-18,267741.0
2019-04-19,258832.0
2019-04-20,315172.0
2019-04-21,243344.0
2019-04-22,222974.0
2019-04-23,544782.0
2019-04-24,561390.0
2019-04-25,570429.0
2019-04-26,599382.0
2019-04-27,358489.0
2019-04-28,268061.0
2019-04-29,542968.0
2019-04-30,582367.0
2019-05-01,560856.0
2019-05-02,617618.0
2019-05-03,655092.0
2019-05-04,384742.0
2019-05-05,285316.0
2019-05-06,565347.0
2019-05-07,577670.0
2019-05-08,589035.0
2019-05-09,623559.0
2019-05-10,628523.0
2019-05-11,383107.0
2019-05-12,278066.0
2019-05-13,545177.0
2019-05-14,563319.0
2019-05-15,566366.0
2019-05-16,619589.0
2019-05-17,303062.0
2019-05-18,360075.0
